Make,Model,Cilindrada,Eficiencia,CO2
Ford,F150 Pickup 4WD,3.5,7.227448,322.4924503
Ford,F150 Pickup 4WD,3.5,7.227448,322.4924503
Ford,F150 Pickup 4WD FFV,5,6.802304,346.7259871
Ford,F150 Pickup 4WD FFV,3.7,7.652592,313.793232
Ford,F150 Pickup 4WD FFV,5,6.802304,346.1046143
Ford,F150 Pickup 4WD FFV,3.7,7.652592,313.793232
Ford,F150 Raptor Pickup 4WD,6.2,5.526872,419.4265972
Ford,Fiesta FWD,1.6,13.604608,170.8775026
Ford,Fiesta FWD,1.6,13.604608,171.4988753
Ford,Fiesta SFE FWD,1.6,13.604608,169.0133844
Ford,Flex AWD,3.5,8.077736,292.666559
Ford,Flex AWD,3.5,7.652592,298.8802863
Ford,Flex FWD,3.5,8.50288,271.5398859
Ford,Focus FWD,2,12.75432,182.6835846
Ford,Focus FWD,2,12.75432,182.6835846
Ford,Focus FWD,2,12.329176,188.8973119
Ford,Focus FWD,2,11.053744,211.2667305
Ford,Focus FWD FFV,2,12.75432,181.4408391
Ford,Focus FWD FFV,2,12.75432,181.4408391
Ford,Focus FWD FFV,2,12.329176,188.8973119
Ford,Focus SFE FWD FFV,2,13.604608,172.7416208
Ford,Fusion AWD,2,10.6286,222.4514397
Ford,Fusion Energi Plug-in Hybrid,2,16.155472,80.15708303
Ford,Fusion FWD,1.6,11.478888,201.3247667
Ford,Fusion FWD,2,11.053744,213.1308487
Ford,Fusion FWD,2.5,11.053744,212.5094759
Ford,Fusion FWD,1.6,11.904032,197.5965303
Ford,Fusion FWD,1.6,12.329176,190.1400574
Ford,Fusion Hybrid FWD,2,17.430904,133.5951384
Ford,Mustang,3.7,9.778312,239.8498763
Ford,Mustang,5,8.50288,272.1612587
Ford,Mustang,3.7,9.353168,250.4132129
Ford,Mustang,5,8.077736,293.9093044
Ford,Mustang,5.8,7.652592,304.472641
Ford,Mustang Convertible,3.7,9.778312,243.5781128
Ford,Taurus AWD,3.5,8.928024,264.7047858
Ford,Taurus AWD,3.5,8.50288,277.1322405
Ford,Taurus AWD FFV,3.5,8.928024,264.7047858
Ford,Taurus FWD,3.5,9.353168,245.442231
Ford,Taurus FWD,2,10.6286,217.4804578
Ford,Taurus FWD FFV,3.5,9.353168,246.0636037
Ford,Transit Connect Van,2,9.778312,239.8498763
Ford,Transit Connect Wagon FWD,2,9.778312,234.8788945
GMC,Acadia AWD,3.6,7.652592,301.98715
GMC,Acadia FWD,3.6,8.077736,288.9383225
GMC,Savana 1500  2WD Conversion (cargo),5.3,5.952016,383.3869785
GMC,Savana 1500  AWD (cargo),5.3,5.952016,383.3869785
GMC,Savana 1500  AWD Conversion (cargo),5.3,5.952016,383.3869785
GMC,Savana 1500 2WD (cargo),4.3,7.227448,327.4634322
GMC,Savana 1500 2WD (cargo),5.3,6.37716,371.5808965
GMC,Savana 1500 2WD (Passenger),5.3,5.952016,383.3869785
GMC,Savana 1500 AWD (Passenger),5.3,5.952016,383.3869785
GMC,Savana 2500 2WD (Passenger),4.8,5.526872,416.3197336
GMC,Savana 2500 2WD (Passenger),6,5.526872,438.0677793
GMC,Savana 2500 2WD Conversion (cargo),6,5.101728,459.8158251
GMC,Savana 3500 2WD (Passenger),4.8,5.526872,416.3197336
GMC,Savana 3500 2WD (Passenger),6,5.101728,443.660134
GMC,Sierra 15 Hybrid 2WD,6,8.928024,259.7338039
GMC,Sierra 15 Hybrid 4WD,6,8.928024,262.8406676
GMC,Sierra C15 2WD,4.3,7.227448,330.5702959
GMC,Sierra C15 2WD,4.8,6.802304,350.4542235
GMC,Sierra C15 2WD,5.3,7.227448,323.1138231
GMC,Sierra C15 2WD,6.2,5.952016,384.0083512
GMC,Sierra C15 XFE 2WD,5.3,7.652592,310.6863683
GMC,Sierra K15 4WD,4.3,6.802304,356.0465781
GMC,Sierra K15 4WD,4.8,6.37716,371.5808965
GMC,Sierra K15 4WD,5.3,7.227448,324.9779413
GMC,Sierra K15 4WD,6.2,5.952016,388.3579604
GMC,Sierra K15 AWD,6.2,5.952016,387.1152149
GMC,Terrain AWD,2.4,9.778312,236.7430127
GMC,Terrain AWD,2.4,9.778312,236.7430127
GMC,Terrain AWD,3.6,8.077736,298.8802863
GMC,Terrain AWD,3.6,8.077736,298.8802863
GMC,Terrain FWD,2.4,11.053744,215.6163396
GMC,Terrain FWD,3.6,8.50288,283.9673406
GMC,Terrain FWD,2.4,11.053744,215.6163396
GMC,Terrain FWD,3.6,8.50288,282.1032224
GMC,Yukon 1500 2WD,5.3,7.227448,323.1138231
GMC,Yukon 1500 2WD,6.2,6.802304,354.1824599
GMC,Yukon 1500 4WD,5.3,7.227448,323.1138231
GMC,Yukon 1500 Hybrid 2WD,6,8.928024,259.7338039
GMC,Yukon 1500 Hybrid 4WD,6,8.928024,258.4910584
GMC,Yukon Denali 1500 AWD,6.2,6.37716,361.01756
GMC,Yukon Denali 1500 Hybrid 4WD,6,8.928024,258.4910584
GMC,Yukon XL 1500 2WD,5.3,7.227448,323.1138231
GMC,Yukon XL 1500 2WD,6.2,6.802304,354.1824599
GMC,Yukon XL 1500 4WD,5.3,7.227448,323.1138231
GMC,Yukon XL 1500 AWD,6.2,5.952016,380.2801148
GMC,Yukon XL 2500 2WD,6,5.101728,443.660134
GMC,Yukon XL 2500 4WD,6,5.101728,449.8738613
Honda,Accord,2.4,12.329176,190.7614302
Honda,Accord,3.5,10.203456,226.8010489
Honda,Accord,2.4,12.75432,186.411821
Honda,Accord,3.5,10.6286,219.344576
Honda,Accord,2.4,11.478888,203.1888849
Honda,Accord,3.5,8.928024,257.248313
Honda,Civic,1.8,13.604608,173.3629935
Honda,Civic,1.8,13.179464,178.9553482
Honda,Civic,2.4,10.6286,219.9659488
Honda,Civic HF,1.8,14.029752,164.6637752
Honda,Civic Hybrid,1.5,18.706336,124.2745473
Honda,Civic Natural Gas,1.8,13.179464,135.4592566
Honda,CR-V 2WD,2.4,11.053744,214.9949669
Honda,CR-V 4WD,2.4,10.6286,221.830067
Honda,CR-Z,1.5,15.305184,151.6149477
Honda,CR-Z,1.5,14.029752,165.2851479
Honda,Crosstour 2WD,3.5,9.778312,238.6071309
Honda,Crosstour 2WD,2.4,10.6286,221.830067
Honda,Crosstour 4WD,3.5,9.353168,252.2773311
Honda,Fit,1.5,12.75432,189.5186847
Honda,Fit,1.5,13.179464,181.4408391
Honda,Fit,1.5,12.329176,189.5186847
Honda,Insight,1.3,17.430904,134.2165111
Honda,Insight,1.3,17.430904,134.2165111
Honda,Odyssey,3.5,8.928024,264.0834131
Honda,Odyssey,3.5,9.353168,251.0345856
Honda,Pilot 2WD,3.5,8.50288,269.054395
Honda,Pilot 4WD,3.5,8.50288,277.7536133
Honda,Ridgeline Truck 4WD,3.5,7.227448,313.793232
Hyundai,Accent,1.6,13.179464,177.0912299
Hyundai,Accent,1.6,13.604608,171.4988753
Hyundai,Azera,3.3,9.778312,241.7139946
Hyundai,Elantra,1.8,13.604608,176.4698572
Hyundai,Elantra,1.8,13.604608,176.4698572
Hyundai,Elantra Blue,1.8,13.604608,177.0912299
Hyundai,Elantra Coupe,1.8,13.179464,182.6835846
Hyundai,Elantra Coupe,1.8,13.604608,177.0912299
Hyundai,Elantra GT,1.8,12.75432,184.5477028
Hyundai,Elantra GT,1.8,12.75432,187.0331937
Hyundai,Equus,5,7.652592,306.3367592
Hyundai,Genesis,3.8,9.353168,259.1124312
Hyundai,Genesis Coupe,2,8.928024,268.4330222
Hyundai,Genesis Coupe,3.8,8.077736,286.4528316
Hyundai,Genesis Coupe,2,10.203456,233.0147762
Hyundai,Genesis Coupe,3.8,8.928024,260.9765494
Hyundai,Genesis R-Spec,5,8.077736,307.5795046
Hyundai,Santa Fe 2WD,3.3,8.928024,268.4330222
Hyundai,Santa Fe 4WD,3.3,8.50288,275.2681223
Hyundai,Santa Fe Sport 2WD,2.4,10.203456,233.0147762
Hyundai,Santa Fe Sport 2WD,2,9.778312,246.0636037
Hyundai,Santa Fe Sport 4WD,2.4,9.353168,252.2773311
Hyundai,Santa Fe Sport 4WD,2,8.928024,264.7047858
Hyundai,Sonata,2,11.053744,212.5094759
Hyundai,Sonata,2.4,11.478888,203.1888849
Hyundai,Sonata,2.4,11.478888,203.8102576
Hyundai,Sonata Hybrid,2.4,15.730328,150.3722023
Hyundai,Sonata Hybrid Limited,2.4,15.730328,152.2363205
Hyundai,Tucson 2WD,2.4,10.6286,230.5292853
Hyundai,Tucson 2WD,2,10.6286,226.8010489
Hyundai,Tucson 2WD,2,9.353168,251.6559583
Hyundai,Tucson 2WD,2.4,9.778312,246.0636037
Hyundai,Tucson 4WD,2.4,9.778312,246.6849764
Hyundai,Tucson 4WD,2.4,8.928024,263.4620403
Hyundai,Veloster,1.6,13.179464,178.9553482
Hyundai,Veloster,1.6,11.478888,196.9751575
Hyundai,Veloster,1.6,13.179464,182.6835846
Hyundai,Veloster,1.6,11.904032,197.5965303
Infiniti,EX37,3.7,8.50288,272.7826314
Infiniti,EX37 AWD,3.7,8.50288,278.374986
Infiniti,FX37 AWD,3.7,7.652592,299.5016591
Infiniti,FX37 RWD,3.7,8.077736,286.4528316
Infiniti,FX50 AWD,5,6.802304,339.8908869
Infiniti,G37,3.7,9.353168,255.3841948
Infiniti,G37,3.7,8.50288,282.1032224
Infiniti,G37 Convertible,3.7,8.50288,274.0253769
Infiniti,G37 Convertible,3.7,8.077736,294.5306772
Infiniti,G37 Coupe,3.7,9.353168,255.3841948
Infiniti,G37 Coupe,3.7,8.50288,282.1032224
Infiniti,G37x,3.7,8.50288,270.2971404
Infiniti,G37x Coupe,3.7,8.50288,270.2971404
Infiniti,JX35 AWD,3.5,8.50288,275.2681223
Infiniti,JX35 FWD,3.5,8.928024,268.4330222
Infiniti,M35h,3.5,12.329176,193.8682938
Infiniti,M37,3.7,8.928024,260.9765494
Infiniti,M37x,3.7,8.50288,277.7536133
Infiniti,M56,5.6,8.077736,295.7734226
Infiniti,M56x,5.6,7.652592,302.6085227
Infiniti,QX56 2WD,5.6,6.802304,347.3473598
Infiniti,QX56 4WD,5.6,6.802304,350.4542235
Jaguar,XF,3,8.928024,265.3261585
Jaguar,XF,5,7.652592,310.6863683
Jaguar,XF,2,9.778312,240.4712491
Jaguar,XF AWD,3,8.077736,286.4528316
Jaguar,XF FFV,5,7.652592,310.6863683
Jaguar,XJ,5,7.652592,312.5504865
Jaguar,XJ,3,8.928024,262.8406676
Jaguar,XJ AWD,3,8.077736,290.8024408
Jaguar,XJ FFV,5,7.652592,312.5504865
Jaguar,XJ LWB,5,7.652592,312.5504865
Jaguar,XJ LWB,5,8.077736,295.1520499
Jaguar,XJ LWB,3,8.50288,275.2681223
Jaguar,XJ LWB AWD,3,8.077736,292.0451862
Jaguar,XJL FFV,5,8.077736,295.1520499
Jaguar,XJL FFV,5,7.652592,312.5504865
Jaguar,XK,5,8.077736,293.9093044
Jaguar,XK,5,7.652592,315.6573502
Jaguar,XK Convertible,5,7.227448,320.0069594
Jaguar,XK Convertible,5,7.652592,303.8512682
Jeep,Compass 2WD,2.4,9.778312,235.5002672
Jeep,Compass 2WD,2,10.203456,228.6651671
Jeep,Compass 2WD,2.4,10.6286,223.6941852
Jeep,Compass 2WD,2,10.6286,216.8590851
Jeep,Compass 4WD,2.4,8.928024,259.7338039
Jeep,Compass 4WD,2.4,9.778312,242.95674
Jeep,Compass 4WD,2.4,10.203456,227.4224216
Jeep,Grand Cherokee 2WD,3.6,8.077736,288.3169498
Jeep,Grand Cherokee 2WD,5.7,6.802304,346.7259871
Jeep,Grand Cherokee 4WD,3.6,8.077736,297.6375409
Jeep,Grand Cherokee 4WD,5.7,6.37716,365.9885419
Jeep,Grand Cherokee SRT8,6.4,5.952016,382.7656058
Jeep,Patriot 2WD,2.4,9.778312,235.5002672
Jeep,Patriot 2WD,2,10.203456,228.6651671
Jeep,Patriot 2WD,2.4,10.6286,223.6941852
Jeep,Patriot 2WD,2,10.6286,216.8590851
Jeep,Patriot 4WD,2.4,8.928024,259.7338039
Jeep,Patriot 4WD,2.4,9.778312,242.95674
Jeep,Patriot 4WD,2.4,10.203456,227.4224216
Jeep,Wrangler 4WD,3.6,7.652592,298.8802863
Jeep,Wrangler 4WD,3.6,7.652592,298.8802863
Jeep,Wrangler Unlimited 4WD,3.6,7.652592,313.1718593
Jeep,Wrangler Unlimited 4WD,3.6,7.652592,311.9291138
Kia,Forte,2,12.329176,192.0041756
Kia,Forte,2.4,11.053744,213.7522214
Kia,Forte,2,11.904032,196.9751575
Kia,Forte,2.4,11.053744,216.2377124
Kia,Forte Eco,2,12.75432,183.92633
Kia,Forte Koup,2,11.904032,195.1110393
Kia,Forte Koup,2.4,11.053744,215.6163396
Kia,Forte Koup,2,11.478888,202.5675121
Kia,Forte Koup,2.4,11.053744,216.2377124
Kia,Optima,2,11.053744,211.2667305
Kia,Optima,2.4,11.478888,202.5675121
Kia,Optima,2.4,11.478888,202.5675121
Kia,Optima Hybrid,2.4,15.730328,150.3722023
Kia,Optima Hybrid EX,2.4,15.305184,153.479066
Kia,Rio,1.6,13.179464,180.8194664
Kia,Rio,1.6,13.604608,175.8484845
Kia,Rio Eco,1.6,13.604608,173.3629935
Kia,Sorento 2WD,2.4,10.203456,231.150658
Kia,Sorento 2WD,2.4,10.203456,232.3934035
Kia,Sorento 2WD,3.5,9.353168,251.0345856
Kia,Sorento 2WD,2.4,9.353168,250.4132129
Kia,Sorento 4WD,2.4,9.353168,252.2773311
Kia,Sorento 4WD,2.4,9.778312,241.0926218
Kia,Sorento 4WD,3.5,8.50288,271.5398859
Kia,Soul,1.6,11.478888,206.9171213
Kia,Soul,2,10.6286,219.344576
Kia,Soul,1.6,11.478888,207.538494
Kia,Soul,2,11.053744,214.9949669
Kia,Soul Eco,1.6,11.904032,200.0820212
Kia,Soul Eco,2,11.053744,214.3735941
Kia,Sportage 2WD,2.4,10.6286,230.5292853
Kia,Sportage 2WD,2,10.203456,236.1216399
Kia,Sportage 2WD,2.4,9.778312,246.0636037
Kia,Sportage 4WD,2.4,9.778312,246.0636037
Kia,Sportage 4WD,2,9.353168,252.2773311
Kia,Sportage 4WD,2.4,8.928024,264.0834131
Lamborghini,Aventador Coupe,6.5,5.526872,420.04797
Lamborghini,Aventador Roadster,6.5,5.101728,461.0585706
Lamborghini,Gallardo Coupe,5.2,6.802304,349.211478
Lamborghini,Gallardo Coupe,5.2,6.37716,393.950315
Lamborghini,Gallardo Spyder,5.2,6.802304,350.4542235
Lamborghini,Gallardo Spyder,5.2,5.952016,388.9793331
Land Rover,LR2,2,8.50288,279.6177315
Land Rover,LR4,5,5.952016,382.7656058
Land Rover,Range Rover,5,6.37716,367.8526601
Land Rover,Range Rover,5,6.802304,348.5901053
Land Rover,Range Rover Evoque,2,9.353168,246.6849764
Land Rover,Range Rover Sport,5,5.952016,398.9212969
Land Rover,Range Rover Sport,5,6.37716,378.4159966
Lexus,CT 200h,1.8,17.856048,135.4592566
Lexus,ES 300h,2.5,17.00576,139.187493
Lexus,ES 350,3.5,10.203456,226.8010489
Lexus,GS 350,3.5,9.778312,244.1994855
Lexus,GS 350 AWD,3.5,8.928024,256.0055675
Lexus,GS 450h,3.5,13.179464,175.8484845
Lexus,GX 460,4.6,7.227448,319.3855866
Lexus,IS 250 AWD,2.5,9.778312,239.2285036
Lexus,IS 250/IS 250C,2.5,10.203456,229.2865398
Lexus,IS 350 AWD,3.5,9.353168,254.1414493
Lexus,IS 350/IS 350C,3.5,9.353168,249.7918401
Lexus,IS F,5,7.652592,295.1520499
Lexus,LS 460,4.6,8.077736,290.8024408
Lexus,LS 460 AWD,4.6,7.652592,301.3657773
Lexus,LS 460 L,4.6,8.077736,290.8024408
Lexus,LS 460 L AWD,4.6,7.652592,301.3657773
Lexus,LS 600h L,5,8.50288,268.4330222
Lexus,LX 570,5.7,5.952016,384.629724
Lexus,RX 350,3.5,8.928024,266.568904
Lexus,RX 350 AWD,3.5,8.50288,275.8894951
Lexus,RX 350 AWD,3.5,8.928024,262.2192949
Lexus,RX 450h,3.5,12.329176,187.0331937
Lexus,RX 450h AWD,3.5,11.904032,193.8682938
Lincoln,MKS AWD,3.7,8.928024,263.4620403
Lincoln,MKS AWD,3.5,8.50288,277.1322405
Lincoln,MKS FWD,3.7,8.928024,262.2192949
Lincoln,MKT AWD,3.5,7.652592,298.8802863
Lincoln,MKT FWD,3.7,8.50288,277.1322405
Lincoln,MKT Livery AWD,3.7,8.077736,287.0742043
Lincoln,MKT Livery FWD,2,9.778312,238.6071309
Lincoln,MKX AWD,3.7,8.077736,285.2100861
Lincoln,MKX FWD,3.7,8.928024,257.8696857
Lincoln,MKZ AWD,2,10.6286,222.4514397
Lincoln,MKZ AWD,3.7,8.928024,264.7047858
Lincoln,MKZ FWD,2,11.053744,213.1308487
Lincoln,MKZ FWD,3.7,9.353168,254.762822
Lincoln,MKZ Hybrid FWD,2,16.155472,150.3722023
Lincoln,Navigator 2WD FFV,5.4,6.802304,344.2404961
Lincoln,Navigator 4WD FFV,5.4,6.37716,376.5518784
Lotus,Evora,3.5,9.778312,242.3353673
Lotus,Evora,3.5,9.353168,249.7918401
Lotus,Evora,3.5,8.928024,260.9765494
Lotus,Evora,3.5,8.50288,269.054395
Maserati,GranTurismo,4.7,6.802304,355.4252054
Maserati,GranTurismo Convertible,4.7,6.37716,355.4252054
Maserati,Quattroporte,4.7,5.952016,387.7365877
Mazda,2,1.5,12.75432,183.92633
Mazda,2,1.5,13.179464,177.7126027
Mazda,3,2,11.478888,202.5675121
Mazda,3,2.5,10.6286,221.2086942
Mazda,3,2,11.904032,194.4896666
Mazda,3,2.5,9.778312,234.2575217
Mazda,5,2.5,10.203456,282.1032224
Mazda,5,2.5,10.203456,283.3459679
Mazda,6,2.5,10.203456,225.5583034
Mazda,6,3.7,8.928024,287.6955771
Mazda,6,2.5,10.203456,228.0437944
Mazda,3 DI 4-Door,2,13.604608,172.1202481
Mazda,3 DI 4-Door,2,12.75432,182.0622118
Mazda,3 DI 5-Door,2,13.179464,175.8484845
Mazda,3 DI 5-Door,2,12.75432,182.6835846
Mazda,CX-5 2WD,2,11.904032,193.2469211
Mazda,CX-5 2WD,2,12.329176,190.1400574
Mazda,CX-5 4WD,2,11.478888,201.3247667
Mazda,CX-9 2WD,3.7,8.077736,283.3459679
Mazda,CX-9 4WD,3.7,8.077736,298.2589136
Mazda,MX-5,2,9.778312,234.2575217
Mazda,MX-5,2,10.203456,223.0728125
Mazda,MX-5,2,10.203456,229.9079126
Mazda,Speed 3,2.3,8.928024,266.568904
Mercedes-Benz,C250,1.8,10.6286,221.2086942
Mercedes-Benz,C250 Coupe,1.8,10.6286,221.2086942
Mercedes-Benz,C300 4matic,3.5,9.353168,247.3063492
Mercedes-Benz,C300 4matic,3.5,9.353168,251.6559583
Mercedes-Benz,C350,3.5,9.778312,238.6071309
Mercedes-Benz,C350,3.5,9.778312,238.6071309
Mercedes-Benz,C350,3.5,9.778312,234.8788945
Mercedes-Benz,C350 4matic Coupe,3.5,9.353168,248.5490947
Mercedes-Benz,C350 Coupe,3.5,9.778312,238.6071309
Mercedes-Benz,C63 AMG,6.2,6.37716,357.9106963
Mercedes-Benz,C63 AMG Black Series Coupe,6.2,6.802304,356.6679508
Mercedes-Benz,C63 AMG Coupe,6.2,6.37716,357.9106963
Mercedes-Benz,CL550 4matic,4.7,7.652592,309.4436229
Mercedes-Benz,CL600,5.5,5.952016,393.950315
Mercedes-Benz,CL63 AMG,5.5,7.652592,314.4146047
Mercedes-Benz,CL65 AMG,6,5.952016,381.5228603
Mercedes-Benz,CLS550,4.7,8.50288,282.1032224
Mercedes-Benz,CLS550 4matic,4.7,8.077736,284.5887134
Mercedes-Benz,CLS63 AMG,5.5,8.077736,291.4238135
Mercedes-Benz,E350,3.5,9.778312,242.95674
Mercedes-Benz,E350,3.5,9.778312,239.2285036
Mercedes-Benz,E350,3.5,9.778312,239.2285036
Mercedes-Benz,E350 4matic,3.5,9.353168,248.5490947
Mercedes-Benz,E350 4matic,3.5,9.353168,248.5490947
Mercedes-Benz,E350 4Matic,3.5,9.353168,248.5490947
Mercedes-Benz,E350 4matic (wagon),3.5,9.353168,257.8696857
Mercedes-Benz,E350 4matic Coupe,3.5,9.353168,247.3063492
Mercedes-Benz,E350 4matic Coupe,3.5,9.353168,252.2773311
Mercedes-Benz,E350 4matic Coupe,3.5,9.353168,252.2773311
Mercedes-Benz,E350 Bluetec,3,10.6286,252.2773311
Mercedes-Benz,E350 Convertible,3.5,9.353168,248.5490947
Mercedes-Benz,E350 Convertible,3.5,9.353168,248.5490947
Mercedes-Benz,E350 Coupe,3.5,9.778312,243.5781128
Mercedes-Benz,E350 Coupe,3.5,9.778312,243.5781128
Mercedes-Benz,E350 Coupe,3.5,9.778312,243.5781128
Mercedes-Benz,E400 Hybrid,3.5,11.053744,208.7812395
Mercedes-Benz,E550 4matic,4.7,8.50288,282.1032224
Mercedes-Benz,E550 Convertible,4.7,8.077736,283.9673406
Mercedes-Benz,E550 Coupe,4.7,8.928024,267.8116495
Mercedes-Benz,E63 AMG,5.5,8.077736,295.1520499
Mercedes-Benz,E63 AMG (wagon),5.5,7.652592,303.2298955
Mercedes-Benz,G550,5.5,5.526872,422.5334609
Mercedes-Benz,G63 AMG,5.5,5.526872,432.4754247
Mercedes-Benz,GL350 Bluetec 4matic,3,9.353168,292.666559
Mercedes-Benz,GL450 4matic,4.7,6.802304,353.5610872
Mercedes-Benz,GL550 4matic,4.7,6.37716,364.7457964
Mercedes-Benz,GL63 AMG,5.5,5.952016,382.144233
Mercedes-Benz,GLK250 Bluetec 4matic,2.1,11.478888,230.5292853
Mercedes-Benz,GLK350,3.5,8.928024,256.6269402
Mercedes-Benz,GLK350,3.5,8.928024,259.1124312
Mercedes-Benz,GLK350 4matic,3.5,8.928024,262.8406676
Mercedes-Benz,GLK350 4matic,3.5,8.928024,262.8406676
Mercedes-Benz,ML350,3.5,8.50288,275.8894951
Mercedes-Benz,ML350 4matic,3.5,8.50288,280.2391042
Mercedes-Benz,ML350 4matic,3.5,8.50288,280.2391042
Mercedes-Benz,ML350 Bluetec 4matic,3,9.778312,277.7536133
Mercedes-Benz,ML550 4matic,4.7,6.802304,336.1626505
Mercedes-Benz,ML63 AMG,5.5,6.37716,379.6587421
Mercedes-Benz,R350 4matic,3.5,7.652592,305.7153864
Mercedes-Benz,S350 Bluetec 4matic,3,10.203456,258.4910584
Mercedes-Benz,S400 Hybrid,3.5,8.928024,257.8696857
Mercedes-Benz,S550,4.7,8.077736,297.6375409
Mercedes-Benz,S550 4matic,4.7,7.652592,310.6863683
Mercedes-Benz,S600,5.5,5.952016,385.8724695
Mercedes-Benz,S63 AMG,5.5,7.652592,310.6863683
Mercedes-Benz,S65 AMG,6,6.37716,379.0373694
Mercedes-Benz,SL550,4.7,8.50288,278.374986
Mercedes-Benz,SL63 AMG,5.5,8.077736,290.8024408
Mercedes-Benz,SL65 AMG,6,7.227448,333.6771596
Mercedes-Benz,SLK250,1.8,11.053744,212.5094759
Mercedes-Benz,SLK250,1.8,11.053744,214.9949669
Mercedes-Benz,SLK350,3.5,10.203456,230.5292853
Mercedes-Benz,SLK55 AMG,5.5,9.353168,249.1704674
Mercedes-Benz,SLS AMG Coupe,6.2,6.37716,365.9885419
Mercedes-Benz,SLS AMG GT Coupe,6.2,6.37716,365.9885419
Mercedes-Benz,SLS AMG GT Roadster,6.2,6.37716,365.9885419
Mercedes-Benz,SLS AMG Roadster,6.2,6.37716,365.9885419
MINI,Cooper,1.6,12.75432,181.4408391
MINI,Cooper,1.6,13.604608,172.7416208
MINI,Cooper Clubman,1.6,12.75432,186.411821
MINI,Cooper Clubman,1.6,12.75432,184.5477028
MINI,Cooper Clubvan,1.6,12.75432,186.411821
MINI,Cooper Clubvan,1.6,12.75432,184.5477028
MINI,Cooper Convertible,1.6,12.75432,186.411821
MINI,Cooper Convertible,1.6,12.75432,184.5477028
MINI,Cooper Countryman,1.6,11.478888,206.2957486
MINI,Cooper Countryman,1.6,12.75432,184.5477028
MINI,Cooper Countryman Coupe,1.6,11.478888,206.2957486
MINI,Cooper Countryman Coupe,1.6,12.75432,184.5477028
MINI,Cooper Coupe,1.6,12.75432,181.4408391
MINI,Cooper Coupe,1.6,13.604608,172.7416208
MINI,Cooper Roadster,1.6,12.75432,186.411821
MINI,Cooper Roadster,1.6,12.75432,184.5477028
MINI,Cooper S,1.6,12.329176,195.1110393
MINI,Cooper S,1.6,12.329176,189.5186847
MINI,Cooper S Clubman,1.6,12.329176,195.1110393
MINI,Cooper S Clubman,1.6,12.329176,189.5186847
MINI,Cooper S Convertible,1.6,12.329176,195.1110393
MINI,Cooper S Convertible,1.6,12.329176,189.5186847
MINI,Cooper S Countryman,1.6,11.904032,199.4606485
MINI,Cooper S Countryman,1.6,11.904032,194.4896666
MINI,Cooper S Countryman All4,1.6,11.053744,212.5094759
MINI,Cooper S Countryman All4,1.6,11.478888,203.8102576
MINI,Cooper S Countryman Coupe,1.6,11.904032,199.4606485
MINI,Cooper S Countryman Coupe,1.6,11.904032,194.4896666
MINI,Cooper S Countryman Coupe All4,1.6,11.053744,212.5094759
MINI,Cooper S Countryman Coupe All4,1.6,11.478888,203.8102576
MINI,Cooper S Coupe,1.6,12.329176,195.1110393
MINI,Cooper S Coupe,1.6,12.329176,189.5186847
MINI,Cooper S Roadster,1.6,12.329176,195.1110393
MINI,Cooper S Roadster,1.6,12.329176,189.5186847
MINI,JCW Countryman All4,1.6,11.053744,212.5094759
MINI,JCW Countryman All4,1.6,11.478888,203.8102576
MINI,JCW Countryman Coupe All4,1.6,11.053744,212.5094759
MINI,JCW Countryman Coupe All4,1.6,11.478888,203.8102576
MINI,John Cooper Works,1.6,12.329176,195.1110393
MINI,John Cooper Works,1.6,12.329176,189.5186847
MINI,John Cooper Works Clubman,1.6,12.329176,195.1110393
MINI,John Cooper Works Clubman,1.6,12.329176,189.5186847
MINI,John Cooper Works Convertible,1.6,12.329176,195.1110393
MINI,John Cooper Works Convertible,1.6,12.329176,189.5186847
MINI,John Cooper Works Coupe,1.6,11.904032,194.4896666
MINI,John Cooper Works Coupe,1.6,12.329176,189.5186847
MINI,John Cooper Works GP-2,1.6,12.329176,189.5186847
MINI,John Cooper Works Roadster,1.6,12.329176,195.1110393
MINI,John Cooper Works Roadster,1.6,12.329176,189.5186847
Mitsubishi,Lancer,2,8.50288,272.1612587
Mitsubishi,Lancer,2,11.904032,193.2469211
Mitsubishi,Lancer,2.4,11.053744,215.6163396
Mitsubishi,Lancer,2,11.904032,197.5965303
Mitsubishi,Lancer,2.4,10.6286,216.8590851
Mitsubishi,Lancer AWD,2.4,10.6286,224.3155579
Mitsubishi,Lancer Evolution,2,8.077736,292.0451862
Mitsubishi,Lancer Evolution,2,8.077736,288.3169498
Mitsubishi,Lancer Sportback,2,11.478888,202.5675121
Mitsubishi,Lancer Sportback,2.4,10.6286,224.3155579
Mitsubishi,Outlander 2WD,2.4,10.6286,224.3155579
Mitsubishi,Outlander 2WD,3,9.353168,254.1414493
Mitsubishi,Outlander 4WD,2.4,10.203456,232.3934035
Mitsubishi,Outlander 4WD,3,8.928024,262.8406676
Mitsubishi,Outlander Sport 2WD,2,11.478888,206.9171213
Mitsubishi,Outlander Sport 2WD,2,11.053744,213.7522214
Mitsubishi,Outlander Sport 4WD,2,11.053744,214.9949669
Nissan,370Z,3.7,9.353168,257.248313
Nissan,370Z,3.7,8.928024,267.1902768
Nissan,370Z Roadster,3.7,8.50288,270.2971404
Nissan,370Z Roadster,3.7,8.50288,275.2681223
Nissan,Altima,2.5,13.179464,180.1980936
Nissan,Altima,3.5,10.6286,219.9659488
